Gestion;Mes;Nivel_de_Administracion;Institucion;Fuente_de_Financiamiento;Grupo_de_Gasto;Objeto_de_Gasto; Aprobado ; Vigente ; Ejecutado_del_Mes ; Ejecutado_Acumulado ; Saldo_Disponible ; %_de_Ejecucion,,,,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;30000 - MATERIALES Y SUMINISTROS;39100 - Elementos de Limpieza y Aseo Personal; 1454,000 ; 1454,000 ; 30,646 ; 30,646 ; 1423,354 ; 2.1,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;30000 - MATERIALES Y SUMINISTROS;39200 - Utiles de Escritorio,Oficina y Ensenanza; 1878,000 ; 1878,000 ; 4,210 ; 4,210 ; 1873,790 ; 0.2,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;30000 - MATERIALES Y SUMINISTROS;39300 - Utiles y Materiales Electricos; 1006,000 ; 1006,000 ; -   ; -   ; 1006,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;30000 - MATERIALES Y SUMINISTROS;39400 - Utensilios de Cocina y Comedor; 60,000 ; 60,000 ; -   ; -   ; 60,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;30000 - MATERIALES Y SUMINISTROS;39600 - Repuestos y Accesorios; 9662,000 ; 9662,000 ; 14,400 ; 14,400 ; 9647,600 ; 0.1,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;40000 - BIENES CAPITALIZABLES;41110 - Para Construccion de Bienes en Dominio Privado; 150,000 ; 150,000 ; -   ; -   ; 150,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;40000 - BIENES CAPITALIZABLES;42110 - Muebles Varios de Oficina; 240,000 ; 240,000 ; -   ; -   ; 240,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;40000 - BIENES CAPITALIZABLES;42120 - Equipos Varios de Oficina; 310,000 ; 310,000 ; -   ; -   ; 310,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;40000 - BIENES CAPITALIZABLES;42210 - Maquinas y Equipo de Construccion; 1070,000 ; 1070,000 ; -   ; -   ; 1070,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;40000 - BIENES CAPITALIZABLES;42220 - Maquinaria y Equipo de Produccion Agropecuaria y Forestal; 548,000 ; 548,000 ; -   ; -   ; 548,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;40000 - BIENES CAPITALIZABLES;42270 - Maquinaria y Equipo de Produccion de Servicio  (Agua,Luz,Telefono etc); 1271,000 ; 1271,000 ; -   ; -   ; 1271,000 ; -,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;40000 - BIENES CAPITALIZABLES;42310 - Equipo de Transporte Terrestre para Personas; 1000,000 ; 1000,000 ; -   ; -   ; 1000,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;40000 - BIENES CAPITALIZABLES;42410 - Equipo Medico,Sanitario,Hospitalario e Instrumental; 250,000 ; 250,000 ; -   ; -   ; 250,000 ; -,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;40000 - BIENES CAPITALIZABLES;42510 - Equipo de Comunicacion; 230,000 ; 230,000 ; -   ; -   ; 230,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;40000 - BIENES CAPITALIZABLES;42600 - Equipos para Computacion; 495,000 ; 495,000 ; -   ; -   ; 495,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;40000 - BIENES CAPITALIZABLES;42800 - Herramientas Mayores; 605,000 ; 605,000 ; -   ; -   ; 605,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;50000 - TRANSFERENCIAS Y DONACIONES;52120 - Transferencias Corrientes a Instituciones Descentralizadas; 90,000 ; 90,000 ; -   ; -   ; 90,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;70000 - SERVICIO DE LA DEUDA PUBLICA;72120 - Amortizacion Prestamos del Sector Privado; 20569,500 ; 20569,500 ; -   ; -   ; 20569,500 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;12 - Recursos Propios;70000 - SERVICIO DE LA DEUDA PUBLICA;72220 - Intereses por Prestamos del Sector Privado; 1569,800 ; 1569,800 ; -   ; -   ; 1569,800 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;21 - Credito Externo;40000 - BIENES CAPITALIZABLES;47210 - Construcciones y Mejoras de Bienes en Dominio Publico; 91030,000 ; 91030,000 ; -   ; -   ; 91030,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0805 - Servicio Autonomo Nacional de Acueductos y Alcantarillados;21 - Credito Externo;40000 - BIENES CAPITALIZABLES;47220 - Supervision de Construcciones y Mejoras de Bienes en Dominio Publico; 6452,800 ; 6452,800 ; -   ; -   ; 6452,800 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;10000 - SERVICIOS PERSONALES;11100 - Sueldos Basicos; 14200,819 ; 14200,819 ; 1220,040 ; 1220,040 ; 12980,779 ; 8.6,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;10000 - SERVICIOS PERSONALES;11510 - Decimotercer Mes; 1183,401 ; 1183,401 ; -   ; -   ; 1183,401 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;10000 - SERVICIOS PERSONALES;11520 - Decimocuarto Mes; 1183,910 ; 1183,910 ; -   ; -   ; 1183,910 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;10000 - SERVICIOS PERSONALES;11600 - Complementos; 951,000 ; 951,000 ; 93,871 ; 93,871 ; 857,129 ; 9.9,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;10000 - SERVICIOS PERSONALES;11710 - Contribuciones al Instituto Nacional de Jubilaciones y Pensiones de los Empleados y Funcionarios del; 1917,110 ; 1917,110 ; 159,488 ; 159,488 ; 1757,622 ; 8.3,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;10000 - SERVICIOS PERSONALES;11750 - Contribuciones para Seguro Social; 434,000 ; 434,000 ; 46,348 ; 46,348 ; 387,652 ; 10.7,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;10000 - SERVICIOS PERSONALES;11760 - Contribuciones al Instituto Nacional de Formacion Profesional; 142,008 ; 142,008 ; 12,134 ; 12,134 ; 129,874 ; 8.5,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;10000 - SERVICIOS PERSONALES;12100 - Sueldos Basicos; 1023,711 ; 1023,711 ; 68,326 ; 68,326 ; 955,385 ; 6.7,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;10000 - SERVICIOS PERSONALES;12410 - Decimotercer Mes; 85,309 ; 85,309 ; -   ; -   ; 85,309 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;10000 - SERVICIOS PERSONALES;12420 - Decimocuarto Mes; 85,309 ; 85,309 ; -   ; -   ; 85,309 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;10000 - SERVICIOS PERSONALES;12550 - Contribuciones para Seguro Social; 52,445 ; 52,445 ; 4,452 ; 4,452 ; 47,993 ; 8.5,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;10000 - SERVICIOS PERSONALES;12910 - Contratos Especiales; 250,000 ; 250,000 ; -   ; -   ; 250,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;10000 - SERVICIOS PERSONALES;13000 - Asignaciones Familiares; 60,000 ; 60,000 ; -   ; -   ; 60,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;10000 - SERVICIOS PERSONALES;14100 - Horas Extraordinarias; 343,847 ; 343,847 ; 30,508 ; 30,508 ; 313,339 ; 8.9,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;10000 - SERVICIOS PERSONALES;14200 - Gastos de Representacion en el Exterior; -   ; -   ; 15,000 ; 15,000 ; (15,000); -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;10000 - SERVICIOS PERSONALES;14300 - Gastos de Representacion en el Pais; 180,000 ; 180,000 ; -   ; -   ; 180,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;10000 - SERVICIOS PERSONALES;15900 - Otras Asistencia Social al Personal; 189,000 ; 189,000 ; -   ; -   ; 189,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;10000 - SERVICIOS PERSONALES;16200 - Compensaciones; 5500,000 ; 5500,000 ; 364,325 ; 364,325 ; 5135,675 ; 6.6,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;21100 - Energia Electrica; 1000,000 ; 1000,000 ; -   ; -   ; 1000,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;21200 - Agua; 92,000 ; 92,000 ; 4,083 ; 4,083 ; 87,917 ; 4.4,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;21410 - Correo Postal; 50,000 ; 50,000 ; 2,142 ; 2,142 ; 47,858 ; 4.3,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;21420 - Telefonia Fija; 156,000 ; 156,000 ; 7,645 ; 7,645 ; 148,355 ; 4.9,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;21430 - Telefonia Celular; 30,000 ; 30,000 ; -   ; -   ; 30,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;22210 - Alquiler de Equipos y Maquinarias de Produccion; 5,000 ; 5,000 ; -   ; -   ; 5,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;23100 - Mantenimiento y Reparacion de Edificios y Locales; 100,000 ; 100,000 ; -   ; -   ; 100,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;23200 - Mantenimiento y Reparacion de Equipos y Medios de Transporte; 70,000 ; 70,000 ; -   ; -   ; 70,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;23310 - Mantenimiento y Reparacion de Equipos y Maquinarias de Produccion; 100,000 ; 100,000 ; -   ; -   ; 100,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;23320 - Mantenimiento y Reparacion de Equipos de Traccion y Elevacion; 150,000 ; 150,000 ; -   ; -   ; 150,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;23330 - Mantenimiento y Reparacion de Equipos Sanitarios y de Laboratorio; 10,000 ; 10,000 ; -   ; -   ; 10,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;23350 - Mantenimiento y Reparacion de Equipo para Computacion; 20,000 ; 20,000 ; -   ; -   ; 20,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;23360 - Mantenimiento y Reparacion de Equipo de Oficina y Muebles; 25,000 ; 25,000 ; -   ; -   ; 25,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;23370 - Mantenimiento y Reparacion de Equipos de Comunicacion; 10,000 ; 10,000 ; 9,948 ; 9,948 ; 53 ; 99.5,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;23390 - Mantenimiento y Reparacion de Otros Equipos; 20,000 ; 20,000 ; -   ; -   ; 20,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;23500 - Limpieza,Aseo y Fumigacion; 100,000 ; 100,000 ; -   ; -   ; 100,000 ; -,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;23600 - Mantenimiento de Sistemas Informaticos; 10,000 ; 10,000 ; -   ; -   ; 10,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;24200 - Estudios,Investigaciones y Analisis de Factibilidad; 50,000 ; 50,000 ; -   ; -   ; 50,000 ; -,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;24300 - Servicios Juridicos; 10,000 ; 10,000 ; -   ; -   ; 10,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;24400 - Servicios de Contabilidad y Auditoria; 10,000 ; 10,000 ; -   ; -   ; 10,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;24500 - Servicios de Capacitacion; 5,000 ; 5,000 ; -   ; -   ; 5,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;24600 - Servicios de Informatica y Sistemas Computarizados; 2,000 ; 2,000 ; -   ; -   ; 2,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;24710 - Servicios de Consultoria de Gestion Administrativa,Financiera y Actividades Conexas; 500,000 ; 400,000 ; -   ; -   ; 400,000 ; -,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;25100 - Servicio de Transporte; 25,000 ; 25,000 ; -   ; -   ; 25,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;25200 - Servicio de Almacenamiento; 1200,000 ; 1200,000 ; 605,771 ; 605,771 ; 594,229 ; 50.5,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;25300 - Servicio de Imprenta,Publicaciones y Reproducciones; 25,000 ; 25,000 ; 11,368 ; 11,368 ; 13,633 ; 45.5,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;25400 - Primas y Gastos de Seguro; 112,000 ; 112,000 ; 11,750 ; 11,750 ; 100,250 ; 10.5,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;25500 - Comisiones y Gastos Bancarios; 1,000 ; 1,000 ; -   ; -   ; 1,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;25600 - Publicidad y Propaganda; 10,000 ; 10,000 ; -   ; -   ; 10,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;25700 - Servicio de Internet; 90,000 ; 90,000 ; 16,075 ; 16,075 ; 73,925 ; 17.9,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;26110 - Pasajes Nacionales; 50,000 ; 50,000 ; -   ; -   ; 50,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;26120 - Pasajes al Exterior; 45,000 ; 45,000 ; -   ; -   ; 45,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;26210 - Viaticos Nacionales; 300,000 ; 300,000 ; 107,741 ; 107,741 ; 192,259 ; 35.9,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;26220 - Viaticos al Exterior; 50,000 ; 50,000 ; -   ; -   ; 50,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;27129 - Impuestos Municipales Varios; 51,000 ; 51,000 ; -   ; -   ; 51,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;27210 - Tasas; 40,000 ; 40,000 ; -   ; -   ; 40,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;27300 - Multas y Recargos; 10,000 ; 10,000 ; -   ; -   ; 10,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;27500 - Gastos Judiciales; 10,000 ; 10,000 ; -   ; -   ; 10,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;20000 - SERVICIOS NO PERSONALES;29100 - Ceremonial y Protocolo; 25,000 ; 25,000 ; -   ; -   ; 25,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;30000 - MATERIALES Y SUMINISTROS;31100 - Alimentos y Bebidas para Personas; 25,000 ; 25,000 ; 7,268 ; 7,268 ; 17,733 ; 29.1,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;30000 - MATERIALES Y SUMINISTROS;32100 - Hilados y Telas; 108,404 ; 108,404 ; -   ; -   ; 108,404 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;30000 - MATERIALES Y SUMINISTROS;32200 - Confecciones Textiles; 50,000 ; 150,000 ; 139,585 ; 139,585 ; 10,415 ; 93.1,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;30000 - MATERIALES Y SUMINISTROS;32310 - Prendas de Vestir; 30,000 ; 30,000 ; -   ; -   ; 30,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;30000 - MATERIALES Y SUMINISTROS;33100 - Papel de Escritorio; 50,000 ; 50,000 ; 6,429 ; 6,429 ; 43,572 ; 12.9,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;30000 - MATERIALES Y SUMINISTROS;33200 - Papel para Computacion; 1,000 ; 1,000 ; -   ; -   ; 1,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;30000 - MATERIALES Y SUMINISTROS;33300 - Productos de Artes Graficas; 5,000 ; 5,000 ; -   ; -   ; 5,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;30000 - MATERIALES Y SUMINISTROS;33400 - Productos de Papel y Carton; 10,000 ; 10,000 ; -   ; -   ; 10,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;30000 - MATERIALES Y SUMINISTROS;33500 - Libros,Revistas y Periodicos; 3,000 ; 3,000 ; -   ; -   ; 3,000 ; -,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;30000 - MATERIALES Y SUMINISTROS;33700 - Especies Timbradas y Valores; 1,000 ; 1,000 ; -   ; -   ; 1,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;30000 - MATERIALES Y SUMINISTROS;34100 - Cueros y Pieles; 1,000 ; 1,000 ; -   ; -   ; 1,000 ; -,,,,,
2018;Enero;SECTOR PUBLICO DESCENTRALIZADO;0806 - Instituto Hondureno de Mercadeo Agricola;12 - Recursos Propios;30000 - MATERIALES Y SUMINISTROS;34400 - Llantas y Camaras de Aire; 100,000 ; 100,000 ; -   ; -   ; 100,000 ; -,,,,,
